Model,seed,rho,SINR,SNR,target_SNRinp,measured_SNRinp,actual_error_abs,actual_remainder_signed,tight_theoretical_bound,loose_theoretical_bound,off_diagonal_frob_norm,B_frob_norm,B_spectral_norm,lambda_min_C,lambda_min_B,execution_time
PredictiveDecorrBSS,0,0.0,25.81170295288088,"[24.873346563499226, 25.71919515772438, 25.982277041200604, 25.86518082442511, 26.839842247170672]",30,29.99901834288293,"[0.48930013959448804, 0.006011059927608642, 0.0005092321452648818, 0.0015437124118236056, 0.0035540577908603765, 0.004583077538655722, 0.002414412151355627, 0.004002093552224473, 0.0004007573999800229, 0.0008597562708398954, 0.0032454164339741354, 0.006338272785235688, 0.00026301629458114206, 0.0027998341403856486, 0.004066895071306753, 0.004335995503653045, 0.002391893474634088, 8.276099240855928e-05, 0.0021543840001418957, 0.002398266861732168, 0.004499330721562167, 0.003518596202360058, 9.431596240006002e-06, 0.00029703806576542036, 0.00011472668996770352, 0.0005830352555706853, 0.00027296790863573506, 0.003499780053561885, 0.006322812233721997, 0.0028598788036333644, 0.00020751183660649986, 0.0011884238078110343, 0.004700137082870093, 0.0016329847539031661, 0.005333000915697106, 0.0004379425779692525, 0.0011792173295930297, 0.00027476675166582254, 0.00029695714897215453, 0.00023018978785316335]","[-0.48930013959448804, -0.006011059927608642, 0.0005092321452648818, -0.0015437124118236056, -0.0035540577908603765, 0.004583077538655722, 0.002414412151355627, -0.004002093552224473, -0.0004007573999800229, -0.0008597562708398954, 0.0032454164339741354, -0.006338272785235688, 0.00026301629458114206, -0.0027998341403856486, 0.004066895071306753, -0.004335995503653045, 0.002391893474634088, 8.276099240855928e-05, -0.0021543840001418957, -0.002398266861732168, 0.004499330721562167, -0.003518596202360058, 9.431596240006002e-06, -0.00029703806576542036, -0.00011472668996770352, 0.0005830352555706853, -0.00027296790863573506, -0.003499780053561885, 0.006322812233721997, -0.0028598788036333644, 0.00020751183660649986, -0.0011884238078110343, -0.004700137082870093, 0.0016329847539031661, -0.005333000915697106, -0.0004379425779692525, 0.0011792173295930297, 0.00027476675166582254, -0.00029695714897215453, -0.00023018978785316335]","[1.2129200758702035, 0.010438647552526617, 0.002893511579307351, 0.00367275038702705, 0.005085293895820861, 0.011465659157761269, 0.006092670879322513, 0.009068208053183079, 0.000708174365638719, 0.003727812450846524, 0.009459021765807082, 0.011063276103080465, 0.0014760651304226925, 0.012399000812182774, 0.012282625287684423, 0.008084388435785867, 0.010967530640896577, 0.0016130056326300415, 0.004156106956900853, 0.00893757395297283, 0.02185970180054209, 0.00644412847834755, 0.0011165671113815673, 0.0026855617546710188, 0.0016178161098064974, 0.006848458846106315, 0.002388601320665689, 0.007284921173489693, 0.018359751735115316, 0.007266428291740651, 0.0038059021514529304, 0.001838407388568649, 0.009445675216978991, 0.010129552278223982, 0.013414896973450491, 0.0011081104662118374, 0.0033395934492001216, 0.008602216632911008, 0.003257304133683043, 0.0021549739950691]","[241.75691385224553, 0.03698572528682947, 0.00979809085536516, 0.011263423780065505, 0.015334559350027584, 0.04112892705567352, 0.020160467953877496, 0.033730316651407896, 0.0015866569808388714, 0.013436429736592292, 0.03434681332397071, 0.03859051133191453, 0.00476791613885655, 0.05923711000558591, 0.04709627543877994, 0.028602385029247807, 0.04180232689963976, 0.005465852143729663, 0.013650029541624217, 0.03934781892787811, 0.11718279353171478, 0.02154214703868428, 0.003881973622930614, 0.011265313381547546, 0.006131616983073126, 0.030221880115623607, 0.008338302577851401, 0.02513647435305508, 0.06989633980444594, 0.027631354703325648, 0.014732809941556218, 0.004945171075822073, 0.03695798721989445, 0.041742312914710984, 0.0576917936751014, 0.003124451318358157, 0.011141789461835737, 0.0398034869694542, 0.014153885757361392, 0.00792243242242687]","[0.6868796398289597, 0.13175761327710953, 0.10871211901499962, 0.10545395824281101, 0.11714599567471036, 0.16231956905852116, 0.14077104441656357, 0.13851587864569215, 0.06047685062507706, 0.11090139402459155, 0.16750943109790606, 0.1503842136647319, 0.08839983746514338, 0.167954444112217, 0.15729593590823684, 0.1424684823705736, 0.16739647253276266, 0.08482506583816771, 0.11645259243838715, 0.15523898696497998, 0.2063277006826074, 0.13092214099975688, 0.08982489889879693, 0.11262935064751005, 0.09708355181821719, 0.1429140879018184, 0.11401400686916571, 0.1423420498150181, 0.1819427519228265, 0.14235960828607805, 0.1176089934880265, 0.08087880394660071, 0.15360664425460782, 0.1645897048471231, 0.16521819187265185, 0.07460941598191069, 0.11477063426086324, 0.15410312851026198, 0.11102564264465908, 0.09846541308668495]","[1.368568123897077, 0.38220471617370627, 0.29390697063436694, 0.285223671992363, 0.3038119565730982, 0.4232192217039203, 0.35873104972860903, 0.38009049646606935, 0.16159701834718235, 0.3114006856167205, 0.40777854493738447, 0.3801057953248447, 0.2331657536497776, 0.44311086461131755, 0.44307025399029004, 0.36344513620204333, 0.4349552038402147, 0.23391726878012215, 0.3073684644974996, 0.4214783501816459, 0.542040768037677, 0.33358648196807006, 0.22572511842777082, 0.2867410347743989, 0.24883905781110094, 0.3765645725752067, 0.2941184274273413, 0.3829455476784074, 0.49554872218860285, 0.38096354344272804, 0.31928670990896457, 0.22043210683017997, 0.39441946900678876, 0.4287387591835348, 0.44284591387111355, 0.20137846732248596, 0.28619283386760097, 0.4204245307871965, 0.3107316195555344, 0.2749213095278743]","[0.8352560840465157, 0.28130957633961506, 0.198783288807219, 0.20587303219228162, 0.22412622361896467, 0.32349105328067335, 0.2559766156962602, 0.2699203156229247, 0.12296925421048274, 0.2075748008631321, 0.30156434689085976, 0.28689196230887243, 0.1592530574623687, 0.31525389081513755, 0.32840401878522396, 0.25905530498660484, 0.318999703919783, 0.16877257812167873, 0.20643215461069905, 0.26542815410435094, 0.3982032146833086, 0.24375976556845755, 0.1413618593173472, 0.19555405745656737, 0.1631597180193861, 0.2721139210596659, 0.1658987058251387, 0.23196382443815933, 0.37872747167160353, 0.2455526400850355, 0.22183626564885991, 0.16486557403316426, 0.2693247640038896, 0.31017732331547965, 0.30216910522913826, 0.1408640543458201, 0.21439216733403235, 0.28651151881914416, 0.20740510517835367, 0.17895547162901995]","[0.06757866042949584, 0.24752654142661767, 0.30977221532449195, 0.2926267888754511, 0.2957438786097568, 0.2989554751123547, 0.32145564602058757, 0.26489939471780827, 0.32831490868648616, 0.2826011640030961, 0.3238477138465728, 0.2807378778707589, 0.3201595963171383, 0.26673416542465583, 0.2735272152677853, 0.2891586630061065, 0.30156684463161654, 0.30042193756308117, 0.29467654549258854, 0.2718445792609625, 0.2638966603700258, 0.2941544224254377, 0.33776465160992974, 0.30841234106314785, 0.3196274791949307, 0.2845833867013887, 0.3206794645402498, 0.28529465015321837, 0.2801447714413806, 0.28218583268907266, 0.2947484989998856, 0.2975894574084272, 0.2823037957901317, 0.2955227092798075, 0.2618877660212445, 0.3137995388720009, 0.32310405511807716, 0.27650334689388995, 0.2780696298486708, 0.29593610552718325]","[-0.835256084046516, -0.28130957633961523, -0.1598867874779084, -0.2058730321922816, -0.22412622361896462, -0.19251229324435343, -0.17286690505093041, -0.26992031562292457, -0.12296925421048278, -0.20175297534467418, -0.19891318091959087, -0.2868919623088725, -0.13836292377698653, -0.29518194769030615, -0.23122488629182825, -0.2590553049866049, -0.209274758250441, -0.15173246795586198, -0.20643215461069908, -0.25513545063035653, -0.29438192245494116, -0.2437597655684577, -0.122959088075498, -0.1828433761622366, -0.15599018211210106, -0.22764205838665075, -0.1510200232783317, -0.23196382443815933, -0.23654880464627473, -0.24555264008503552, -0.19132198910826423, -0.16486557403316432, -0.26932476400388966, -0.2265363393750532, -0.3021691052291382, -0.1408640543458201, -0.15678141477975752, -0.2492545588338602, -0.19315172216401716, -0.1636968236234736]",25.740951362997293
PredictiveDecorrBSS,100,0.0,25.337081538934022,"[25.480752079331022, 27.453284171613653, 22.099957659583417, 26.135931316993066, 28.388192051816414]",30,30.009161516946964,"[1.172472697216767, 0.2269066770079915, 0.03140980696165485, 0.00151245169808778, 0.0008439528969335086, 0.0003999597728441273, 0.0026980559533242854, 0.010378722998845014, 0.0017755361895170907, 0.01193229179685762, 0.0008150422361961063, 0.0013609078589809087, 0.00033820237538506603, 9.102048642528615e-05, 0.00022277604082443503, 0.0025080028484234518, 0.0008816371200239814, 0.00377392674899113, 0.0034835382460993713, 0.0027863385919344452, 0.0036910080968173276, 0.00268369853924888, 0.001805481173256851, 0.0006682578288872421, 0.0010221238950407496, 0.002117519474371221, 0.004554220685107246, 0.00026004706838111957, 0.00022556625440373068, 0.0023581738553115628, 0.0011368681171646244, 0.00025456062589857, 0.0020935914390323163, 0.005475746576157903, 0.00018072986333539376, 0.0007614771214354832, 0.0017576065919309158, 0.0006508272527767645, 0.0004978955924093142, 0.00029964113629610267]","[-1.172472697216767, -0.2269066770079915, -0.03140980696165485, 0.00151245169808778, -0.0008439528969335086, 0.0003999597728441273, -0.0026980559533242854, -0.010378722998845014, 0.0017755361895170907, -0.01193229179685762, -0.0008150422361961063, -0.0013609078589809087, -0.00033820237538506603, -9.102048642528615e-05, 0.00022277604082443503, 0.0025080028484234518, -0.0008816371200239814, -0.00377392674899113, -0.0034835382460993713, 0.0027863385919344452, -0.0036910080968173276, -0.00268369853924888, -0.001805481173256851, -0.0006682578288872421, -0.0010221238950407496, -0.002117519474371221, -0.004554220685107246, 0.00026004706838111957, 0.00022556625440373068, -0.0023581738553115628, -0.0011368681171646244, -0.00025456062589857, 0.0020935914390323163, 0.005475746576157903, -0.00018072986333539376, 0.0007614771214354832, -0.0017576065919309158, -0.0006508272527767645, -0.0004978955924093142, -0.00029964113629610267]","[4.81380062848504, 0.3727469202430021, 0.0739989790671346, 0.007408100491294718, 0.002218529883895825, 0.005730172765878395, 0.005641120586673297, 0.021712538829111328, 0.0037086158068066273, 0.022768707043193434, 0.0022205599735561953, 0.00318501236614195, 0.0011896764222601266, 0.000422437760903166, 0.005552110756258485, 0.013682284053314637, 0.005163173187463911, 0.008403232727698818, 0.010704773831631428, 0.005898691024097729, 0.006964825602187583, 0.00715333662870025, 0.004525611362863025, 0.00300836317516005, 0.009488970518944845, 0.0059395216457516185, 0.006915406328071976, 0.009800291239606575, 0.005798020831065188, 0.003645963056318173, 0.004061787730131884, 0.0038835446244515374, 0.006414153884788826, 0.012218916630003778, 0.005061835154661414, 0.004814837048762122, 0.005110920028970092, 0.002092534560261524, 0.003463896431881707, 0.0036989364669896907]","[8326.70111611187, 10.043104352691454, 0.7814587342049375, 0.0344916179501733, 0.007287670309197681, 0.024902498755188494, 0.020073690037685936, 0.10604082302984293, 0.009524897346900424, 0.10898762600417275, 0.006828279345287198, 0.010036486062100726, 0.003484865650790262, 0.00111965107077247, 0.02291614792815429, 0.06428469598474439, 0.02431764506507295, 0.032828904147130154, 0.047779279459632944, 0.016938780206421172, 0.024324933982252696, 0.02632923656754897, 0.01575804313675489, 0.010227287110697267, 0.04400509235792057, 0.022280040198358924, 0.01972296845985612, 0.04031819744102845, 0.023423387398429234, 0.01099296209575908, 0.014424873108970088, 0.01704600221958217, 0.021112576371083075, 0.03781480940200605, 0.02126966148568971, 0.017304477608118405, 0.018884222178715476, 0.006596551729631868, 0.013127614452895465, 0.01464195106715049]","[0.7208361972936673, 0.20743686362654148, 0.2212331116133401, 0.1491795853257378, 0.10010457070878889, 0.13924483747161703, 0.1329836529420225, 0.19477590733386668, 0.10488294569644482, 0.20277529250476237, 0.09692241986935211, 0.10610983010572728, 0.07812968132233575, 0.058279980202644924, 0.14084359753549186, 0.17576560057619603, 0.13573348035182725, 0.14369222401269988, 0.1654137355994265, 0.12798777913866372, 0.14654151744981134, 0.1473159623751712, 0.12057997300334494, 0.12278627287852105, 0.16290027242813315, 0.137520413797733, 0.11918878026030681, 0.17682863435395205, 0.141723501376933, 0.1029755959302205, 0.12298043088940488, 0.11619097525425875, 0.12853208679221179, 0.166624317100336, 0.13865739068069394, 0.12249876983456541, 0.13632643835256406, 0.09528794050710167, 0.11938333869608805, 0.11658515288213842]","[1.7536726984164137, 0.8936604698046462, 0.7117597089101005, 0.39960295603748397, 0.26711999374928097, 0.3659045724346832, 0.34863865890220763, 0.5036777762466365, 0.28043542883563943, 0.5156505126434769, 0.2597386508743163, 0.28765766097467643, 0.21549252093972518, 0.15985300295590169, 0.36448485350112714, 0.4730638102789095, 0.34990357856703197, 0.39585593587176404, 0.43618617052956005, 0.3252190459162591, 0.3523930008585333, 0.35971523593449006, 0.32259031033092816, 0.30571808929929245, 0.4538698852062421, 0.35576922574151476, 0.31476257394146917, 0.46104198160178145, 0.34587923224235206, 0.26830546650814513, 0.3300827634268615, 0.3230802441010851, 0.35937872303958046, 0.42013633745367235, 0.35234255438848006, 0.3328899999912863, 0.33863011499782414, 0.25847477606089575, 0.3078174744146093, 0.3244555241129123]","[1.270074248903325, 0.6965957112633697, 0.49124355944597414, 0.2678848407511282, 0.1620942737856738, 0.25151157260430757, 0.2213063464144799, 0.34387157923298234, 0.22314828078617704, 0.34556827438280274, 0.16988907703224418, 0.19192742912825078, 0.1398024896060038, 0.0981743256001895, 0.24808541964315722, 0.3399512416698468, 0.23887856751238323, 0.2525897485543686, 0.27596628964344483, 0.26057004537956313, 0.246581240337987, 0.2507273324797074, 0.21253377712797286, 0.17846702835265596, 0.2923172584308704, 0.23136918596487252, 0.2496857942118614, 0.26391752637925914, 0.25908732472881363, 0.20528119413806908, 0.2005287275918279, 0.2229497916887924, 0.26539251589274016, 0.3315180930148142, 0.2442021362368476, 0.24243077266708404, 0.22634490442337768, 0.16942846183545793, 0.21018424153543067, 0.21608815000673362]","[0.022100369672149, 0.06105012153729146, 0.146879185973979, 0.27879851959801855, 0.30582151131914403, 0.29277264333366776, 0.2898949168439282, 0.2509655385329601, 0.3177089614097519, 0.25792898955490345, 0.30699232196400456, 0.29866304729273657, 0.3105658108069141, 0.3289668093312601, 0.3030534677992123, 0.2727340834907038, 0.28684553869243784, 0.26635074065320313, 0.2724592691722766, 0.3211417591786506, 0.3113117076201851, 0.30529383020591166, 0.28942052797241, 0.3273608969767794, 0.2759704901255026, 0.29273230796780114, 0.2830326640150087, 0.2954988079549693, 0.31162999636080624, 0.29245380107776464, 0.29813088840695495, 0.2763486118634405, 0.29087604428779595, 0.31750641314452627, 0.30733829192197454, 0.29518554130572805, 0.3119681376647782, 0.3061636523477174, 0.30890552267792026, 0.2891463828450887]","[-0.9406150473957808, -0.6965957112633695, -0.4845455451524048, -0.21063319684069357, -0.16209427378567373, -0.21723211031056489, -0.2213063464144799, -0.34387157923298206, -0.15029313120828644, -0.3455682743828028, -0.16988907703224415, -0.19192742912825098, -0.13980248960600386, -0.09344766331856436, -0.21832625919801474, -0.25293082000507916, -0.2229973908523802, -0.25258974855436866, -0.27596628964344494, -0.16976261962957193, -0.24658124033798706, -0.2507273324797074, -0.21253377712797278, -0.17714122276796193, -0.24022770130795684, -0.2313691859648725, -0.24968579421186127, -0.2482222368202806, -0.22564483832647897, -0.2052811941380691, -0.200528727591828, -0.20720055693215486, -0.18675727771498754, -0.2041720539084239, -0.21836998654279544, -0.1961811963423898, -0.22634490442337787, -0.16942846183545796, -0.19901819343105162, -0.20254336269293513]",7.733737524948083
PredictiveDecorrBSS,200,0.0,25.743747931354907,"[26.174118944162373, 25.308499173297434, 25.341041898769447, 26.232825237860826, 25.745424738651046]",30,29.990273326583562,"[3.7218989422696556, 0.008355302866921654, 0.0027056458233474245, 0.009276571281549906, 0.008198646427261203, 0.0023701527212889317, 0.004020622013087838, 0.004096774901973355, 0.0002697795875885589, 0.00036760244819067367, 0.009664348289941671, 1.627465370646064e-05, 0.001224885509643947, 0.0003699692383731801, 0.00013007521207253347, 0.0045750122533867454, 0.0007114140590251949, 0.011820189355108646, 0.001065581490240497, 0.000876334177513094, 0.00039941645319618857, 0.0002575844911358871, 0.004647305135813795, 0.0004589230938290001, 0.0007226046756709792, 0.0021140279789779726, 0.0002616776857369274, 0.0021000997281230838, 0.0025423981985257527, 0.00010306663363746082, 0.00016071689843499826, 0.0006694059696581434, 0.0015989029575305125, 0.0022928678466902497, 0.0013672105083433195, 0.00010230951296374968, 0.0014321755561192973, 0.0007412668455701876, 0.0010926358605676256, 0.0018613255146417984]","[-3.7218989422696556, -0.008355302866921654, -0.0027056458233474245, 0.009276571281549906, -0.008198646427261203, -0.0023701527212889317, 0.004020622013087838, -0.004096774901973355, -0.0002697795875885589, 0.00036760244819067367, 0.009664348289941671, -1.627465370646064e-05, -0.001224885509643947, -0.0003699692383731801, -0.00013007521207253347, -0.0045750122533867454, -0.0007114140590251949, -0.011820189355108646, -0.001065581490240497, -0.000876334177513094, -0.00039941645319618857, 0.0002575844911358871, -0.004647305135813795, 0.0004589230938290001, -0.0007226046756709792, -0.0021140279789779726, -0.0002616776857369274, -0.0021000997281230838, -0.0025423981985257527, -0.00010306663363746082, 0.00016071689843499826, 0.0006694059696581434, -0.0015989029575305125, 0.0022928678466902497, 0.0013672105083433195, -0.00010230951296374968, 0.0014321755561192973, 0.0007412668455701876, -0.0010926358605676256, -0.0018613255146417984]","[84.59178720044068, 0.013628817240970913, 0.005160133185964618, 0.020184899491293512, 0.013678737902320923, 0.003675938980735749, 0.007102121580088797, 0.005907142938785704, 0.002695233336670143, 0.0012544723817985012, 0.023436763198120204, 0.006311163682386232, 0.004046194262991604, 0.008356590325389657, 0.004226454912079083, 0.011659077718316268, 0.004445301964182187, 0.01816398566671077, 0.007626505805760961, 0.0032302912774695262, 0.0013137960580231005, 0.0009715264604124365, 0.008782325612810945, 0.00515839852721559, 0.00274899485639161, 0.007265611564476902, 0.001514300288887224, 0.009331587497441722, 0.010545455971097776, 0.0029374680812432946, 0.0019071207914148863, 0.00483568073038859, 0.0038303283726555657, 0.004540746422907048, 0.0035527301906983573, 0.0008635312070003961, 0.0038113075047865527, 0.0066034664279903035, 0.0035979068576788434, 0.004406801651503604]","[232566859.85025516, 0.08393447408815481, 0.01885982591253289, 0.06553144650575089, 0.0516022590682002, 0.009927507867442826, 0.019871204593272847, 0.017233642590188596, 0.010915162009042306, 0.004102432098941905, 0.08480848496903075, 0.027510800969335374, 0.014141578329902954, 0.03958973141857377, 0.017326326699429056, 0.049708464948328014, 0.020874185738777994, 0.0721965158727197, 0.03445850719989692, 0.011417609281014011, 0.0037444377165421275, 0.0029656527098951085, 0.031739318002829496, 0.01932859386935649, 0.009308371921436838, 0.028471280867506037, 0.005109705433077909, 0.042659249291189666, 0.04597826281832457, 0.011610936639761432, 0.0064550935081145785, 0.01682502378209566, 0.012744629441647313, 0.012851201682746312, 0.010440871351072164, 0.002679488446279256, 0.012630548364251733, 0.02623035006395474, 0.012462863400660084, 0.014852295000771659]","[0.8191212547736907, 0.12820652142816238, 0.10696548534548264, 0.18033681130395393, 0.1571222034362844, 0.10350194195460752, 0.1273723827063515, 0.11884722884678514, 0.10989428238665665, 0.0874125655126981, 0.20110158785893578, 0.13078761158508764, 0.11212572738361948, 0.16657733250247914, 0.12202619438201183, 0.16295596445354713, 0.13702842909233745, 0.15220682299312646, 0.1561749565530798, 0.11629120269035095, 0.08239806945378572, 0.07699123173896202, 0.1419472341043923, 0.13754058624649093, 0.10617092029041675, 0.13944188291652507, 0.09390285265885119, 0.15479756839434208, 0.1755098981116783, 0.11589744740696996, 0.1006084568149833, 0.12622952885500188, 0.11360135178702992, 0.118667882506366, 0.10057441208219398, 0.08017023285573907, 0.11100862173720719, 0.1435071151171369, 0.12087804858070521, 0.12578387039101135]","[1.889342780487547, 0.42878636681311, 0.324694840299715, 0.48130903980166256, 0.4095635530525667, 0.267872715667258, 0.34267050735054677, 0.3065197094018911, 0.2966908846102738, 0.22109413223662563, 0.5330006443428277, 0.36870993261474827, 0.30864160775891747, 0.4164484370167119, 0.3283798073621397, 0.42453190773645755, 0.3420659382011691, 0.43270854939690967, 0.3983547386678132, 0.31143915325146876, 0.21408516121405693, 0.19975421477292615, 0.3748166573824619, 0.33928639844305264, 0.2837456392738708, 0.37589323129849656, 0.24229700807988042, 0.4257652823146349, 0.45746537503691465, 0.30793572457753415, 0.2554089732464422, 0.32013025448049626, 0.31134976092534383, 0.30699729971798206, 0.29190943602710934, 0.2062519365230066, 0.3064574431478518, 0.3711665523806322, 0.3120415995369973, 0.3137856404493127]","[1.3295238024793983, 0.2980695004151741, 0.22352568582665855, 0.39268126554404176, 0.30428508538443055, 0.2056851403054944, 0.2767701729774789, 0.23739419762138453, 0.19555986429616748, 0.14973165672627, 0.40956010712183755, 0.2653092705531262, 0.2114811557878157, 0.28659906693633597, 0.23082755765781524, 0.2890022130472812, 0.22746168446627202, 0.3309829569426461, 0.2756812604750457, 0.18237920482845557, 0.14915780772916987, 0.13948131429148447, 0.2665533564528186, 0.24865953322524106, 0.18483145833031753, 0.2524317532553195, 0.15282591841896623, 0.2790270569647608, 0.2810607091773317, 0.19973793409179072, 0.17672281866921458, 0.24388941838817368, 0.1976144813210595, 0.23766361026355648, 0.21828513756693063, 0.12430123562403375, 0.22057058346872396, 0.26911807575242475, 0.1958943517128364, 0.2136507475089172]","[0.0008544444722321926, 0.17857237034854645, 0.2456372194397608, 0.28967942083966214, 0.26454966418665155, 0.3056051023785131, 0.303606751821546, 0.2929201601547618, 0.2968565170625863, 0.331645355372606, 0.2906480262065018, 0.2694494227223079, 0.28256617962189334, 0.2993881887211429, 0.29065829784439434, 0.27006725256228886, 0.30304957813135625, 0.23183438305370233, 0.293754495655139, 0.2988845525048297, 0.32653004036551403, 0.3300903407724245, 0.27740729388388286, 0.319849627850676, 0.30404618674641465, 0.2768728404802838, 0.3245594233560368, 0.2672192531870162, 0.2890382682958741, 0.30795925271238683, 0.332159805878572, 0.31183091601687973, 0.2885464912457214, 0.3230677193355752, 0.28903804820210716, 0.33806978942891824, 0.2965039130080372, 0.30036647224977625, 0.31000066655791125, 0.3135555808210823]","[-0.9960987640086177, -0.298069500415174, -0.22352568582665858, -0.23289624498056832, -0.30428508538443055, -0.2056851403054944, -0.15695629054286447, -0.2373941976213845, -0.17204625079132485, -0.1122445760433699, -0.2234263566347864, -0.23224338927646587, -0.21148115578781573, -0.2548158128944672, -0.2090369328621128, -0.289002213047281, -0.20513154838510458, -0.33098295694264623, -0.25261538649344684, -0.16891057654228486, -0.14915780772916987, -0.11597025513867557, -0.2665533564528184, -0.21050121581540454, -0.1848314583303176, -0.24970245925966109, -0.14717938819854742, -0.2636133074848568, -0.24453366885050173, -0.16711994260142474, -0.15025692033308816, -0.20533919084467436, -0.19761448132105935, -0.13387200572418595, -0.15609627556342914, -0.12430123562403377, -0.1558006441780184, -0.22070249647174855, -0.1958943517128363, -0.21365074750891724]",8.212500505964272
